,tf,idf,tfidf,entropy_tfidf
还定,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
Shouldyourequireanykitchenutensilsorequipment,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
开头,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
本意,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
往下掉,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
苞,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
妻子,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
半放式,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
芳香,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
粗赋,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
美其名,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
送冷,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
暴利,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
dell,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
有件,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
上下左右,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
树干,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
德辅,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
除夕夜,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
25196,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
圆脸,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
维景,1.6932650383101216e-05,7.571216149171722,0.00012820075602881467,0.6366423690508416
吸取,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
人往,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
特低,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
细说,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
回去,0.00012699487787325912,5.219840892008245,0.000662893056598431,0.6915862023704165
迷茫,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
狼狈,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
古朴,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.00013587459334908758
蔡雪,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
屡教不改,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
m,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
几人后,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
不断,0.0001411054198591768,5.065690212180986,0.0007147963442663204,0.6906585548026658
青春,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
唯离,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
平民化,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
妄图,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
好好,0.00015239385344791094,4.987218596739491,0.0007600214599442141,0.693221174071177
管理混乱,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.410252192881758
高原,1.6932650383101216e-05,7.165751041063557,0.00012133515711067278,0.6932685157170559
沪宁,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
消杀,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
办,0.0001665043954338286,4.932158819556463,0.0008212261224338745,0.6938247629184515
好大,2.2576867177468287e-05,6.7602859329553935,0.0001526260775900412,0.6617158642355722
池要,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
费就够,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
花红,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
忐忑,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
嘉莱,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
首饰盒,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一下下,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
南欧,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
後,5.362005954648718e-05,6.067138752395448,0.00032532034118024387,0.6920868191935979
民俗,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
供参考,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
计入,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
个子,2.5398975574651824e-05,6.878068968611776,0.00017469590573454118,0.529880894963389
否床,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
将园,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
2990,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
废气,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
更差,3.1043192369018895e-05,6.472603860503613,0.000200930286770068,0.47434024334460756
相仿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
............,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
叹,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
推门,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
碟卡,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
几步,3.1043192369018895e-05,6.559615237493242,0.00020363139768425027,0.47434294445552155
上拉上,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
楔,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
路况,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
不耐烦,4.5153734354936574e-05,6.249460309189403,0.0002821864706628581,0.6618454246286449
冰箱,0.00026245608093806885,4.588062657824591,0.0012041649442709422,0.6036444284646131
宾之如,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
车来,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
有气,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
梅兰芳,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
乍,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
意欲,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
扰人,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
先前,2.2576867177468287e-05,6.7602859329553935,0.0001526260775900412,0.5624877706963983
蟊贼,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
地名,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
不太足,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
水流,3.386530076620243e-05,6.472603860503613,0.0002191966764764378,0.6794124626680021
富人,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
看河,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
外保,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
博会,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
纸筒,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
痒痒,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
于长春,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
事是,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
春天,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
高档次,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
瓶子,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,6.653598799156333e-05
一刻钟,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
似地,1.1288433588734143e-05,7.858898221623503,8.871465065541777e-05,0.6932358952106007
花布,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
顺祝,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
我量,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
搭,6.773060153240486e-05,5.8664680569332965,0.00039733941036673053,0.6369115077051795
奇怪,0.00023987921376060055,4.550791263027359,0.0010916402301636133,0.6886227631913576
手法,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.00011872497754284044
以后,0.001385655223017116,2.8394133122502647,0.003934447886423909,0.696332730464157
残余物,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
应收,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
奢侈品,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一顿,4.797584275212011e-05,6.067138752395448,0.0002910760947402182,0.6495394309656383
新招,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
数首,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
IhavestayedinmanyhotelsalloverAsiaandAmericas,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
立场,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.5624180928483344
烘托,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
手拿着,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
挂靠,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
太厚,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
人猿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
素色,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
减速,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
我晚,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
吵闹声,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
生态,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
经济效益,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
避风塘,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一次,0.0007083492076930675,3.5730154475025238,0.002530942661313504,0.6943362743760737
一尝,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
IT,2.2576867177468287e-05,6.7602859329553935,0.0001526260775900412,0.3769227873340268
较场口,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
铁定,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
呼呼大睡,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
不照,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
沟通,0.0001806149374197463,4.879973066385893,0.0008813960299953354,0.6920741780331962
潮江春,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
小于,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
丸,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
古老,2.2576867177468287e-05,6.878068968611776,0.00015528524954181436,0.6933024658094871
储蓄卡,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
村落,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
重重的,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
巴台,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
中茵,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
羽,8.466325191550608e-06,7.858898221623503,6.653598799156333e-05,0.6365807042828043
脚印,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
无窗,3.386530076620243e-05,6.654925417297567,0.00022537105083342732,0.6933725516107787
生财,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
包天,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
巨咸,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
网师园,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
1111111111111111111111111111111111111111111111,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
ENJOY,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
太令,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
蒙蒙细雨,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
识趣,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
看法,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.6366328932723556
我主,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
夜夜,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
明白,0.00015239385344791094,4.950177325059141,0.0007543765978162346,0.6766554071718276
城时,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
暗淡,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
残缺,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
对联,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
友人,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
送入,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
房好,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
所值,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
优越,9.877379390142375e-05,5.373991571835503,0.0005308095359444682,0.2195633313249657
满目,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
韭菜,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
雪,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
minstroll,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
开办,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
水湾,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
忍无可忍,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.410252192881758
附近,0.0008889641451128138,3.2910838221791803,0.002925655516478127,0.589161131511246
闯入,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
门牙,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
